position,AM
minutes,70
passes_completed,27
passes,30
dribbles_completed,2
dribbles,4
passes_completed_short,14
passes_short,14
passes_completed_medium,8
passes_medium,9
passes_completed_long,3
passes_long,3
passes_total_distance,446
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,2
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,2
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,7
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,93
assisted_shots,1
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,20
pressure_regains,4
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,2
cards_yellow_red,0
