position,DM
minutes,90
passes_completed,68
passes,76
dribbles_completed,1
dribbles,2
passes_completed_short,29
passes_short,32
passes_completed_medium,30
passes_medium,33
passes_completed_long,9
passes_long,10
passes_total_distance,1303
passes_free_kicks,3
through_balls,0
passes_pressure,22
passes_switches,1
crosses,0
corner_kicks,0
passes_intercepted,3
passes_blocked,1
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,3
shots_on_target,1
sca,2
gca,1
xg,0.8
crosses_into_penalty_area,0
passes_into_final_third,8
passes_into_penalty_area,0
progressive_passes,11
carry_progressive_distance,343
assisted_shots,0
fouled,0
pens_won,0
tackles,1
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,1
dribbles_vs,5
pressures,30
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,11
pens_conceded,0
fouls,4
cards_yellow_red,0
