position,LM
minutes,90
passes_completed,38
passes,47
dribbles_completed,4
dribbles,4
passes_completed_short,17
passes_short,18
passes_completed_medium,18
passes_medium,19
passes_completed_long,2
passes_long,8
passes_total_distance,618
passes_free_kicks,0
through_balls,0
passes_pressure,15
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,2
passes_blocked,1
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,0
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,103
assisted_shots,0
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,4
tackles_won,1
dribble_tackles,1
dribbles_vs,1
pressures,25
pressure_regains,8
clearances,5
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,9
pens_conceded,0
fouls,0
cards_yellow_red,0
