position,AM
minutes,94.0
passes_completed,31.0
passes,41.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,24.0
passes_short,28.0
passes_completed_medium,5.0
passes_medium,6.0
passes_completed_long,2.0
passes_long,3.0
passes_total_distance,432.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,10.0
passes_switches,1.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,2.0
gca,0.0
xg,0.3
crosses_into_penalty_area,0.0
passes_into_final_third,0.0
passes_into_penalty_area,0.0
progressive_passes,1.0
carry_progressive_distance,181.0
assisted_shots,1.0
fouled,2.0
pens_won,0.0
tackles,2.0
interceptions,0.0
blocks,2.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,19.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
