position,LB
minutes,1261.0
passes_completed,522.0
passes,725.0
dribbles_completed,9.0
dribbles,17.0
passes_completed_short,218.0
passes_short,250.0
passes_completed_medium,221.0
passes_medium,296.0
passes_completed_long,77.0
passes_long,153.0
passes_total_distance,10156.0
passes_free_kicks,28.0
through_balls,1.0
passes_pressure,92.0
passes_switches,24.0
crosses,26.0
corner_kicks,6.0
passes_intercepted,16.0
passes_blocked,30.0
dispossessed,11.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,3.0
sca,21.0
gca,1.0
xg,1.0
crosses_into_penalty_area,6.0
passes_into_final_third,44.0
passes_into_penalty_area,13.0
progressive_passes,53.0
carry_progressive_distance,1296.0
assisted_shots,13.0
fouled,23.0
pens_won,0.0
tackles,54.0
interceptions,11.0
blocks,30.0
tackles_won,35.0
dribble_tackles,19.0
dribbles_vs,31.0
pressures,241.0
pressure_regains,76.0
clearances,63.0
errors,0.0
aerials_won,20.0
aerials_lost,13.0
ball_recoveries,153.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
