position,LM
minutes,2468.0
passes_completed,422.0
passes,574.0
dribbles_completed,61.0
dribbles,145.0
passes_completed_short,220.0
passes_short,264.0
passes_completed_medium,149.0
passes_medium,201.0
passes_completed_long,37.0
passes_long,76.0
passes_total_distance,6973.0
passes_free_kicks,0.0
through_balls,2.0
passes_pressure,167.0
passes_switches,22.0
crosses,41.0
corner_kicks,2.0
passes_intercepted,11.0
passes_blocked,23.0
dispossessed,82.0
goals,6.0
assists,3.0
pens_made,1.0
pens_att,1.0
shots_total,52.0
shots_on_target,17.0
sca,52.0
gca,3.0
xg,6.199999999999998
crosses_into_penalty_area,8.0
passes_into_final_third,14.0
passes_into_penalty_area,15.0
progressive_passes,30.0
carry_progressive_distance,5614.0
assisted_shots,22.0
fouled,35.0
pens_won,0.0
tackles,47.0
interceptions,18.0
blocks,26.0
tackles_won,32.0
dribble_tackles,16.0
dribbles_vs,64.0
pressures,589.0
pressure_regains,137.0
clearances,7.0
errors,0.0
aerials_won,21.0
aerials_lost,49.0
ball_recoveries,189.0
pens_conceded,0.0
fouls,64.0
cards_yellow_red,0.0
