position,LM
minutes,629.0
passes_completed,99.0
passes,154.0
dribbles_completed,9.0
dribbles,27.0
passes_completed_short,62.0
passes_short,83.0
passes_completed_medium,21.0
passes_medium,37.0
passes_completed_long,13.0
passes_long,29.0
passes_total_distance,1569.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,28.0
passes_switches,6.0
crosses,6.0
corner_kicks,1.0
passes_intercepted,9.0
passes_blocked,7.0
dispossessed,19.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,7.0
sca,9.0
gca,1.0
xg,0.6000000000000001
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,3.0
progressive_passes,11.0
carry_progressive_distance,1099.0
assisted_shots,4.0
fouled,7.0
pens_won,0.0
tackles,15.0
interceptions,4.0
blocks,14.0
tackles_won,14.0
dribble_tackles,3.0
dribbles_vs,15.0
pressures,122.0
pressure_regains,30.0
clearances,8.0
errors,0.0
aerials_won,4.0
aerials_lost,14.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
