position,FW
minutes,102.0
passes_completed,33.0
passes,39.0
dribbles_completed,4.0
dribbles,4.0
passes_completed_short,24.0
passes_short,25.0
passes_completed_medium,6.0
passes_medium,10.0
passes_completed_long,3.0
passes_long,4.0
passes_total_distance,454.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,8.0
passes_switches,0.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,0.0
dispossessed,3.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,5.0
gca,1.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,1.0
progressive_passes,3.0
carry_progressive_distance,96.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,33.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,4.0
ball_recoveries,10.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
