position,CM
minutes,3226.0
passes_completed,1596.0
passes,1973.0
dribbles_completed,40.0
dribbles,55.0
passes_completed_short,694.0
passes_short,815.0
passes_completed_medium,611.0
passes_medium,716.0
passes_completed_long,252.0
passes_long,359.0
passes_total_distance,30520.0
passes_free_kicks,85.0
through_balls,9.0
passes_pressure,418.0
passes_switches,94.0
crosses,50.0
corner_kicks,50.0
passes_intercepted,31.0
passes_blocked,45.0
dispossessed,36.0
goals,4.0
assists,5.0
pens_made,1.0
pens_att,2.0
shots_total,72.0
shots_on_target,15.0
sca,152.0
gca,11.0
xg,5.9
crosses_into_penalty_area,7.0
passes_into_final_third,164.0
passes_into_penalty_area,42.0
progressive_passes,192.0
carry_progressive_distance,4279.0
assisted_shots,86.0
fouled,32.0
pens_won,0.0
tackles,78.0
interceptions,28.0
blocks,65.0
tackles_won,50.0
dribble_tackles,12.0
dribbles_vs,62.0
pressures,1056.0
pressure_regains,293.0
clearances,22.0
errors,0.0
aerials_won,23.0
aerials_lost,34.0
ball_recoveries,374.0
pens_conceded,0.0
fouls,46.0
cards_yellow_red,0.0
