position,AM
minutes,795.0
passes_completed,293.0
passes,386.0
dribbles_completed,12.0
dribbles,17.0
passes_completed_short,148.0
passes_short,181.0
passes_completed_medium,105.0
passes_medium,136.0
passes_completed_long,33.0
passes_long,47.0
passes_total_distance,4973.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,87.0
passes_switches,9.0
crosses,8.0
corner_kicks,5.0
passes_intercepted,10.0
passes_blocked,20.0
dispossessed,17.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,12.0
shots_on_target,4.0
sca,24.0
gca,2.0
xg,0.6
crosses_into_penalty_area,2.0
passes_into_final_third,14.0
passes_into_penalty_area,9.0
progressive_passes,21.0
carry_progressive_distance,962.0
assisted_shots,15.0
fouled,10.0
pens_won,0.0
tackles,10.0
interceptions,5.0
blocks,12.0
tackles_won,9.0
dribble_tackles,3.0
dribbles_vs,15.0
pressures,187.0
pressure_regains,48.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,15.0
ball_recoveries,67.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
