position,CB
minutes,3232.0
passes_completed,1210.0
passes,1462.0
dribbles_completed,10.0
dribbles,11.0
passes_completed_short,217.0
passes_short,249.0
passes_completed_medium,572.0
passes_medium,635.0
passes_completed_long,415.0
passes_long,566.0
passes_total_distance,32391.0
passes_free_kicks,58.0
through_balls,2.0
passes_pressure,194.0
passes_switches,86.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,9.0
dispossessed,4.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,23.0
gca,2.0
xg,1.5000000000000002
crosses_into_penalty_area,1.0
passes_into_final_third,107.0
passes_into_penalty_area,8.0
progressive_passes,99.0
carry_progressive_distance,3087.0
assisted_shots,10.0
fouled,45.0
pens_won,0.0
tackles,41.0
interceptions,44.0
blocks,40.0
tackles_won,28.0
dribble_tackles,17.0
dribbles_vs,39.0
pressures,248.0
pressure_regains,101.0
clearances,248.0
errors,2.0
aerials_won,64.0
aerials_lost,32.0
ball_recoveries,397.0
pens_conceded,0.0
fouls,23.0
cards_yellow_red,0.0
