position,LM
minutes,86.0
passes_completed,25.0
passes,40.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,13.0
passes_short,15.0
passes_completed_medium,7.0
passes_medium,12.0
passes_completed_long,4.0
passes_long,11.0
passes_total_distance,431.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,8.0
passes_switches,5.0
crosses,8.0
corner_kicks,5.0
passes_intercepted,0.0
passes_blocked,2.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,4.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,0.0
passes_into_penalty_area,3.0
progressive_passes,4.0
carry_progressive_distance,105.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,1.0
interceptions,1.0
blocks,1.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,1.0
pressures,19.0
pressure_regains,5.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,9.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
