position,RW
minutes,90
passes_completed,24
passes,29
dribbles_completed,0
dribbles,2
passes_completed_short,10
passes_short,13
passes_completed_medium,9
passes_medium,11
passes_completed_long,4
passes_long,4
passes_total_distance,463
passes_free_kicks,0
through_balls,0
passes_pressure,8
passes_switches,2
crosses,2
corner_kicks,0
passes_intercepted,0
passes_blocked,1
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,3
gca,0
xg,0.3
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,111
assisted_shots,2
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,23
pressure_regains,2
clearances,1
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,5
pens_conceded,0
fouls,5
cards_yellow_red,0
