position,LM
minutes,174.0
passes_completed,70.0
passes,92.0
dribbles_completed,5.0
dribbles,9.0
passes_completed_short,31.0
passes_short,40.0
passes_completed_medium,28.0
passes_medium,32.0
passes_completed_long,11.0
passes_long,17.0
passes_total_distance,1272.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,19.0
passes_switches,4.0
crosses,2.0
corner_kicks,10.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.1
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,3.0
progressive_passes,6.0
carry_progressive_distance,231.0
assisted_shots,5.0
fouled,4.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,3.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,6.0
pressures,17.0
pressure_regains,3.0
clearances,3.0
errors,0.0
aerials_won,3.0
aerials_lost,1.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
