position,RM
minutes,61
passes_completed,10
passes,12
dribbles_completed,3
dribbles,5
passes_completed_short,6
passes_short,6
passes_completed_medium,4
passes_medium,6
passes_completed_long,0
passes_long,0
passes_total_distance,146
passes_free_kicks,0
through_balls,0
passes_pressure,5
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,2
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,1
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,45
assisted_shots,0
fouled,2
pens_won,0
tackles,1
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,20
pressure_regains,5
clearances,1
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,3
pens_conceded,0
fouls,2
cards_yellow_red,0
