position,RM
minutes,651.0
passes_completed,159.0
passes,197.0
dribbles_completed,11.0
dribbles,18.0
passes_completed_short,87.0
passes_short,100.0
passes_completed_medium,57.0
passes_medium,69.0
passes_completed_long,10.0
passes_long,18.0
passes_total_distance,2435.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,43.0
passes_switches,3.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,7.0
dispossessed,12.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,4.0
shots_on_target,0.0
sca,6.0
gca,1.0
xg,0.8
crosses_into_penalty_area,0.0
passes_into_final_third,5.0
passes_into_penalty_area,0.0
progressive_passes,12.0
carry_progressive_distance,511.0
assisted_shots,1.0
fouled,11.0
pens_won,0.0
tackles,6.0
interceptions,3.0
blocks,12.0
tackles_won,5.0
dribble_tackles,0.0
dribbles_vs,9.0
pressures,146.0
pressure_regains,41.0
clearances,15.0
errors,0.0
aerials_won,11.0
aerials_lost,10.0
ball_recoveries,59.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
