position,LW
minutes,1419.0
passes_completed,321.0
passes,456.0
dribbles_completed,75.0
dribbles,115.0
passes_completed_short,193.0
passes_short,248.0
passes_completed_medium,114.0
passes_medium,157.0
passes_completed_long,9.0
passes_long,32.0
passes_total_distance,4670.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,157.0
passes_switches,8.0
crosses,27.0
corner_kicks,1.0
passes_intercepted,15.0
passes_blocked,15.0
dispossessed,51.0
goals,4.0
assists,1.0
pens_made,2.0
pens_att,2.0
shots_total,28.0
shots_on_target,6.0
sca,48.0
gca,3.0
xg,4.5
crosses_into_penalty_area,6.0
passes_into_final_third,21.0
passes_into_penalty_area,11.0
progressive_passes,29.0
carry_progressive_distance,3394.0
assisted_shots,20.0
fouled,19.0
pens_won,1.0
tackles,26.0
interceptions,6.0
blocks,18.0
tackles_won,18.0
dribble_tackles,5.0
dribbles_vs,22.0
pressures,208.0
pressure_regains,53.0
clearances,10.0
errors,0.0
aerials_won,54.0
aerials_lost,42.0
ball_recoveries,111.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
