position,LM
minutes,90
passes_completed,41
passes,60
dribbles_completed,7
dribbles,12
passes_completed_short,21
passes_short,24
passes_completed_medium,16
passes_medium,22
passes_completed_long,3
passes_long,10
passes_total_distance,669
passes_free_kicks,0
through_balls,0
passes_pressure,12
passes_switches,6
crosses,5
corner_kicks,7
passes_intercepted,1
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,8
shots_on_target,2
sca,10
gca,0
xg,0.9
crosses_into_penalty_area,1
passes_into_final_third,3
passes_into_penalty_area,2
progressive_passes,8
carry_progressive_distance,393
assisted_shots,4
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,2
pressures,19
pressure_regains,1
clearances,0
errors,0
aerials_won,0
aerials_lost,0
ball_recoveries,6
pens_conceded,0
fouls,0
cards_yellow_red,0
