position,LM
minutes,180.0
passes_completed,123.0
passes,150.0
dribbles_completed,1.0
dribbles,2.0
passes_completed_short,62.0
passes_short,71.0
passes_completed_medium,47.0
passes_medium,56.0
passes_completed_long,12.0
passes_long,15.0
passes_total_distance,2151.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,42.0
passes_switches,1.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,7.0
dispossessed,4.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,0.0
sca,5.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,6.0
passes_into_penalty_area,4.0
progressive_passes,13.0
carry_progressive_distance,444.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,2.0
interceptions,1.0
blocks,3.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,4.0
pressure_regains,2.0
clearances,4.0
errors,0.0
aerials_won,6.0
aerials_lost,2.0
ball_recoveries,29.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
