position,LB
minutes,1853.0
passes_completed,636.0
passes,910.0
dribbles_completed,19.0
dribbles,40.0
passes_completed_short,274.0
passes_short,327.0
passes_completed_medium,267.0
passes_medium,353.0
passes_completed_long,87.0
passes_long,204.0
passes_total_distance,12063.0
passes_free_kicks,6.0
through_balls,2.0
passes_pressure,128.0
passes_switches,21.0
crosses,49.0
corner_kicks,1.0
passes_intercepted,18.0
passes_blocked,32.0
dispossessed,10.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,27.0
gca,1.0
xg,0.1
crosses_into_penalty_area,10.0
passes_into_final_third,54.0
passes_into_penalty_area,19.0
progressive_passes,58.0
carry_progressive_distance,2281.0
assisted_shots,15.0
fouled,15.0
pens_won,0.0
tackles,37.0
interceptions,8.0
blocks,15.0
tackles_won,18.0
dribble_tackles,14.0
dribbles_vs,39.0
pressures,324.0
pressure_regains,91.0
clearances,69.0
errors,0.0
aerials_won,17.0
aerials_lost,12.0
ball_recoveries,159.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,1.0
