position,RW
minutes,253.0
passes_completed,146.0
passes,169.0
dribbles_completed,7.0
dribbles,9.0
passes_completed_short,82.0
passes_short,89.0
passes_completed_medium,52.0
passes_medium,60.0
passes_completed_long,10.0
passes_long,17.0
passes_total_distance,2269.0
passes_free_kicks,2.0
through_balls,4.0
passes_pressure,59.0
passes_switches,3.0
crosses,5.0
corner_kicks,1.0
passes_intercepted,4.0
passes_blocked,3.0
dispossessed,5.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,9.0
gca,4.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,4.0
progressive_passes,12.0
carry_progressive_distance,443.0
assisted_shots,5.0
fouled,1.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,3.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,40.0
pressure_regains,10.0
clearances,0.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
