position,FW
minutes,21
passes_completed,16
passes,21
dribbles_completed,0
dribbles,1
passes_completed_short,10
passes_short,12
passes_completed_medium,5
passes_medium,7
passes_completed_long,1
passes_long,2
passes_total_distance,264
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,2
crosses,2
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,2
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,0
progressive_passes,3
carry_progressive_distance,101
assisted_shots,2
fouled,0
pens_won,0
tackles,0
interceptions,0
blocks,0
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,11
pressure_regains,4
clearances,0
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,2
pens_conceded,0
fouls,1
cards_yellow_red,0
