position,AM
minutes,162.0
passes_completed,90.0
passes,104.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,33.0
passes_short,37.0
passes_completed_medium,45.0
passes_medium,50.0
passes_completed_long,9.0
passes_long,14.0
passes_total_distance,1728.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,18.0
passes_switches,5.0
crosses,1.0
corner_kicks,4.0
passes_intercepted,1.0
passes_blocked,2.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,3.0
sca,4.0
gca,0.0
xg,1.3
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,1.0
progressive_passes,10.0
carry_progressive_distance,86.0
assisted_shots,2.0
fouled,1.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,1.0
tackles_won,1.0
dribble_tackles,1.0
dribbles_vs,2.0
pressures,21.0
pressure_regains,2.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
