position,AM
minutes,90
passes_completed,24
passes,38
dribbles_completed,1
dribbles,1
passes_completed_short,6
passes_short,10
passes_completed_medium,13
passes_medium,17
passes_completed_long,5
passes_long,10
passes_total_distance,525
passes_free_kicks,1
through_balls,1
passes_pressure,10
passes_switches,3
crosses,2
corner_kicks,4
passes_intercepted,0
passes_blocked,2
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,4
shots_on_target,0
sca,9
gca,1
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,2
passes_into_penalty_area,2
progressive_passes,3
carry_progressive_distance,197
assisted_shots,3
fouled,3
pens_won,0
tackles,1
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,23
pressure_regains,3
clearances,0
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,3
pens_conceded,0
fouls,1
cards_yellow_red,0
