position,LB
minutes,90
passes_completed,36
passes,48
dribbles_completed,0
dribbles,0
passes_completed_short,20
passes_short,21
passes_completed_medium,13
passes_medium,20
passes_completed_long,3
passes_long,7
passes_total_distance,617
passes_free_kicks,0
through_balls,0
passes_pressure,3
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,0
dispossessed,0
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,1
gca,0
xg,0.1
crosses_into_penalty_area,0
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,56
assisted_shots,1
fouled,1
pens_won,0
tackles,1
interceptions,0
blocks,3
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,9
pressure_regains,2
clearances,3
errors,0
aerials_won,1
aerials_lost,1
ball_recoveries,13
pens_conceded,0
fouls,0
cards_yellow_red,0
