position,LW
minutes,203.0
passes_completed,107.0
passes,125.0
dribbles_completed,10.0
dribbles,10.0
passes_completed_short,50.0
passes_short,59.0
passes_completed_medium,44.0
passes_medium,47.0
passes_completed_long,10.0
passes_long,12.0
passes_total_distance,1882.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,17.0
passes_switches,5.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,4.0
dispossessed,3.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,5.0
sca,5.0
gca,0.0
xg,1.9000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,10.0
passes_into_penalty_area,3.0
progressive_passes,12.0
carry_progressive_distance,489.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,5.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,6.0
pressures,37.0
pressure_regains,7.0
clearances,1.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,8.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
