position,CM
minutes,239.0
passes_completed,93.0
passes,134.0
dribbles_completed,1.0
dribbles,3.0
passes_completed_short,45.0
passes_short,59.0
passes_completed_medium,33.0
passes_medium,40.0
passes_completed_long,12.0
passes_long,29.0
passes_total_distance,1619.0
passes_free_kicks,8.0
through_balls,0.0
passes_pressure,23.0
passes_switches,6.0
crosses,9.0
corner_kicks,7.0
passes_intercepted,2.0
passes_blocked,3.0
dispossessed,6.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,6.0
gca,2.0
xg,0.30000000000000004
crosses_into_penalty_area,0.0
passes_into_final_third,6.0
passes_into_penalty_area,0.0
progressive_passes,4.0
carry_progressive_distance,233.0
assisted_shots,1.0
fouled,6.0
pens_won,0.0
tackles,5.0
interceptions,4.0
blocks,1.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,59.0
pressure_regains,19.0
clearances,1.0
errors,0.0
aerials_won,3.0
aerials_lost,5.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
