position,AM
minutes,237.0
passes_completed,56.0
passes,81.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,31.0
passes_short,38.0
passes_completed_medium,19.0
passes_medium,22.0
passes_completed_long,3.0
passes_long,15.0
passes_total_distance,839.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,12.0
passes_switches,4.0
crosses,10.0
corner_kicks,2.0
passes_intercepted,0.0
passes_blocked,3.0
dispossessed,4.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,2.0
sca,5.0
gca,1.0
xg,1.1
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,3.0
carry_progressive_distance,334.0
assisted_shots,1.0
fouled,8.0
pens_won,0.0
tackles,4.0
interceptions,4.0
blocks,6.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,50.0
pressure_regains,9.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,4.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
