position,LM
minutes,769.0
passes_completed,114.0
passes,176.0
dribbles_completed,12.0
dribbles,21.0
passes_completed_short,67.0
passes_short,90.0
passes_completed_medium,36.0
passes_medium,55.0
passes_completed_long,7.0
passes_long,15.0
passes_total_distance,1664.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,40.0
passes_switches,3.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,13.0
dispossessed,14.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,3.0
sca,29.0
gca,3.0
xg,2.5
crosses_into_penalty_area,0.0
passes_into_final_third,2.0
passes_into_penalty_area,2.0
progressive_passes,9.0
carry_progressive_distance,544.0
assisted_shots,14.0
fouled,13.0
pens_won,1.0
tackles,12.0
interceptions,2.0
blocks,6.0
tackles_won,7.0
dribble_tackles,2.0
dribbles_vs,7.0
pressures,182.0
pressure_regains,49.0
clearances,3.0
errors,0.0
aerials_won,11.0
aerials_lost,29.0
ball_recoveries,51.0
pens_conceded,0.0
fouls,8.0
cards_yellow_red,0.0
