position,WB
minutes,204.0
passes_completed,80.0
passes,122.0
dribbles_completed,2.0
dribbles,3.0
passes_completed_short,33.0
passes_short,40.0
passes_completed_medium,36.0
passes_medium,59.0
passes_completed_long,11.0
passes_long,18.0
passes_total_distance,1603.0
passes_free_kicks,4.0
through_balls,0.0
passes_pressure,16.0
passes_switches,5.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,10.0
dispossessed,2.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,0.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,6.0
passes_into_penalty_area,2.0
progressive_passes,12.0
carry_progressive_distance,303.0
assisted_shots,1.0
fouled,0.0
pens_won,0.0
tackles,14.0
interceptions,5.0
blocks,7.0
tackles_won,4.0
dribble_tackles,3.0
dribbles_vs,7.0
pressures,66.0
pressure_regains,12.0
clearances,9.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,6.0
cards_yellow_red,0.0
