position,RW
minutes,412.0
passes_completed,120.0
passes,157.0
dribbles_completed,5.0
dribbles,8.0
passes_completed_short,43.0
passes_short,58.0
passes_completed_medium,55.0
passes_medium,64.0
passes_completed_long,19.0
passes_long,30.0
passes_total_distance,2484.0
passes_free_kicks,1.0
through_balls,2.0
passes_pressure,22.0
passes_switches,7.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,1.0
passes_blocked,4.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,1.0
passes_into_final_third,19.0
passes_into_penalty_area,5.0
progressive_passes,13.0
carry_progressive_distance,469.0
assisted_shots,1.0
fouled,3.0
pens_won,0.0
tackles,5.0
interceptions,8.0
blocks,12.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,8.0
pressures,90.0
pressure_regains,22.0
clearances,6.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
