position,RM
minutes,136.0
passes_completed,62.0
passes,84.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,27.0
passes_short,32.0
passes_completed_medium,24.0
passes_medium,33.0
passes_completed_long,10.0
passes_long,15.0
passes_total_distance,1193.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,12.0
passes_switches,3.0
crosses,6.0
corner_kicks,0.0
passes_intercepted,4.0
passes_blocked,5.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,1.0
shots_on_target,1.0
sca,0.0
gca,0.0
xg,0.2
crosses_into_penalty_area,1.0
passes_into_final_third,5.0
passes_into_penalty_area,1.0
progressive_passes,5.0
carry_progressive_distance,124.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,8.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,37.0
pressure_regains,12.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,2.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
