position,DM
minutes,1184.0
passes_completed,606.0
passes,726.0
dribbles_completed,22.0
dribbles,28.0
passes_completed_short,230.0
passes_short,263.0
passes_completed_medium,262.0
passes_medium,292.0
passes_completed_long,106.0
passes_long,150.0
passes_total_distance,12120.0
passes_free_kicks,29.0
through_balls,1.0
passes_pressure,127.0
passes_switches,22.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,13.0
passes_blocked,17.0
dispossessed,16.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,3.0
sca,19.0
gca,1.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,75.0
passes_into_penalty_area,5.0
progressive_passes,76.0
carry_progressive_distance,1532.0
assisted_shots,6.0
fouled,16.0
pens_won,0.0
tackles,41.0
interceptions,7.0
blocks,24.0
tackles_won,28.0
dribble_tackles,19.0
dribbles_vs,51.0
pressures,343.0
pressure_regains,107.0
clearances,23.0
errors,0.0
aerials_won,16.0
aerials_lost,10.0
ball_recoveries,201.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
