position,LW
minutes,338.0
passes_completed,107.0
passes,144.0
dribbles_completed,11.0
dribbles,21.0
passes_completed_short,51.0
passes_short,56.0
passes_completed_medium,37.0
passes_medium,47.0
passes_completed_long,17.0
passes_long,34.0
passes_total_distance,2019.0
passes_free_kicks,7.0
through_balls,1.0
passes_pressure,41.0
passes_switches,7.0
crosses,11.0
corner_kicks,3.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,11.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,11.0
shots_on_target,1.0
sca,12.0
gca,1.0
xg,0.8
crosses_into_penalty_area,4.0
passes_into_final_third,6.0
passes_into_penalty_area,6.0
progressive_passes,9.0
carry_progressive_distance,489.0
assisted_shots,5.0
fouled,5.0
pens_won,0.0
tackles,9.0
interceptions,0.0
blocks,2.0
tackles_won,3.0
dribble_tackles,5.0
dribbles_vs,14.0
pressures,110.0
pressure_regains,31.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,3.0
ball_recoveries,25.0
pens_conceded,0.0
fouls,10.0
cards_yellow_red,0.0
