position,LW
minutes,2117.0
passes_completed,844.0
passes,1048.0
dribbles_completed,76.0
dribbles,118.0
passes_completed_short,434.0
passes_short,503.0
passes_completed_medium,313.0
passes_medium,385.0
passes_completed_long,88.0
passes_long,117.0
passes_total_distance,14141.0
passes_free_kicks,4.0
through_balls,7.0
passes_pressure,224.0
passes_switches,22.0
crosses,33.0
corner_kicks,4.0
passes_intercepted,32.0
passes_blocked,37.0
dispossessed,38.0
goals,7.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,66.0
shots_on_target,28.0
sca,89.0
gca,15.0
xg,6.099999999999999
crosses_into_penalty_area,8.0
passes_into_final_third,58.0
passes_into_penalty_area,44.0
progressive_passes,108.0
carry_progressive_distance,3976.0
assisted_shots,28.0
fouled,45.0
pens_won,3.0
tackles,26.0
interceptions,20.0
blocks,26.0
tackles_won,14.0
dribble_tackles,4.0
dribbles_vs,25.0
pressures,398.0
pressure_regains,108.0
clearances,15.0
errors,0.0
aerials_won,14.0
aerials_lost,23.0
ball_recoveries,130.0
pens_conceded,0.0
fouls,20.0
cards_yellow_red,0.0
