position,CM
minutes,260.0
passes_completed,124.0
passes,144.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,64.0
passes_short,73.0
passes_completed_medium,54.0
passes_medium,60.0
passes_completed_long,2.0
passes_long,4.0
passes_total_distance,1854.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,48.0
passes_switches,2.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,5.0
passes_blocked,4.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,7.0
gca,0.0
xg,0.2
crosses_into_penalty_area,0.0
passes_into_final_third,9.0
passes_into_penalty_area,2.0
progressive_passes,5.0
carry_progressive_distance,668.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,5.0
interceptions,4.0
blocks,1.0
tackles_won,4.0
dribble_tackles,2.0
dribbles_vs,5.0
pressures,55.0
pressure_regains,14.0
clearances,0.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,19.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
