position,RM
minutes,318.0
passes_completed,210.0
passes,273.0
dribbles_completed,4.0
dribbles,6.0
passes_completed_short,120.0
passes_short,133.0
passes_completed_medium,67.0
passes_medium,81.0
passes_completed_long,16.0
passes_long,35.0
passes_total_distance,3261.0
passes_free_kicks,2.0
through_balls,2.0
passes_pressure,56.0
passes_switches,6.0
crosses,12.0
corner_kicks,1.0
passes_intercepted,7.0
passes_blocked,15.0
dispossessed,7.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,2.0
sca,9.0
gca,1.0
xg,1.1
crosses_into_penalty_area,3.0
passes_into_final_third,16.0
passes_into_penalty_area,13.0
progressive_passes,25.0
carry_progressive_distance,462.0
assisted_shots,6.0
fouled,3.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,7.0
tackles_won,3.0
dribble_tackles,0.0
dribbles_vs,5.0
pressures,65.0
pressure_regains,15.0
clearances,2.0
errors,1.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
