position,FW
minutes,431.0
passes_completed,79.0
passes,114.0
dribbles_completed,8.0
dribbles,17.0
passes_completed_short,52.0
passes_short,66.0
passes_completed_medium,19.0
passes_medium,30.0
passes_completed_long,7.0
passes_long,9.0
passes_total_distance,1204.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,33.0
passes_switches,4.0
crosses,8.0
corner_kicks,7.0
passes_intercepted,3.0
passes_blocked,7.0
dispossessed,12.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,6.0
shots_on_target,4.0
sca,22.0
gca,1.0
xg,1.8
crosses_into_penalty_area,1.0
passes_into_final_third,2.0
passes_into_penalty_area,4.0
progressive_passes,3.0
carry_progressive_distance,745.0
assisted_shots,5.0
fouled,13.0
pens_won,1.0
tackles,1.0
interceptions,2.0
blocks,1.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,55.0
pressure_regains,18.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,6.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
