position,FW
minutes,2260.0
passes_completed,364.0
passes,557.0
dribbles_completed,17.0
dribbles,37.0
passes_completed_short,219.0
passes_short,305.0
passes_completed_medium,104.0
passes_medium,167.0
passes_completed_long,23.0
passes_long,50.0
passes_total_distance,4958.0
passes_free_kicks,1.0
through_balls,1.0
passes_pressure,145.0
passes_switches,9.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,17.0
dispossessed,42.0
goals,6.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,10.0
sca,32.0
gca,2.0
xg,5.5
crosses_into_penalty_area,3.0
passes_into_final_third,18.0
passes_into_penalty_area,7.0
progressive_passes,21.0
carry_progressive_distance,854.0
assisted_shots,13.0
fouled,46.0
pens_won,0.0
tackles,16.0
interceptions,2.0
blocks,12.0
tackles_won,10.0
dribble_tackles,6.0
dribbles_vs,14.0
pressures,399.0
pressure_regains,93.0
clearances,26.0
errors,0.0
aerials_won,72.0
aerials_lost,98.0
ball_recoveries,91.0
pens_conceded,0.0
fouls,44.0
cards_yellow_red,0.0
