position,LW
minutes,419.0
passes_completed,186.0
passes,247.0
dribbles_completed,13.0
dribbles,17.0
passes_completed_short,106.0
passes_short,123.0
passes_completed_medium,53.0
passes_medium,65.0
passes_completed_long,25.0
passes_long,46.0
passes_total_distance,3238.0
passes_free_kicks,6.0
through_balls,4.0
passes_pressure,36.0
passes_switches,17.0
crosses,16.0
corner_kicks,24.0
passes_intercepted,5.0
passes_blocked,14.0
dispossessed,12.0
goals,1.0
assists,1.0
pens_made,0.0
pens_att,1.0
shots_total,17.0
shots_on_target,6.0
sca,34.0
gca,1.0
xg,3.5
crosses_into_penalty_area,7.0
passes_into_final_third,24.0
passes_into_penalty_area,10.0
progressive_passes,25.0
carry_progressive_distance,978.0
assisted_shots,20.0
fouled,7.0
pens_won,0.0
tackles,2.0
interceptions,2.0
blocks,4.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,3.0
pressures,76.0
pressure_regains,21.0
clearances,2.0
errors,0.0
aerials_won,1.0
aerials_lost,2.0
ball_recoveries,34.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,0.0
