position,CM
minutes,3258.0
passes_completed,1967.0
passes,2294.0
dribbles_completed,13.0
dribbles,18.0
passes_completed_short,651.0
passes_short,719.0
passes_completed_medium,932.0
passes_medium,1016.0
passes_completed_long,372.0
passes_long,521.0
passes_total_distance,42174.0
passes_free_kicks,55.0
through_balls,4.0
passes_pressure,361.0
passes_switches,122.0
crosses,7.0
corner_kicks,0.0
passes_intercepted,19.0
passes_blocked,33.0
dispossessed,15.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,14.0
shots_on_target,2.0
sca,57.0
gca,5.0
xg,0.5
crosses_into_penalty_area,2.0
passes_into_final_third,172.0
passes_into_penalty_area,21.0
progressive_passes,197.0
carry_progressive_distance,2745.0
assisted_shots,25.0
fouled,33.0
pens_won,0.0
tackles,81.0
interceptions,44.0
blocks,59.0
tackles_won,54.0
dribble_tackles,21.0
dribbles_vs,85.0
pressures,545.0
pressure_regains,150.0
clearances,91.0
errors,0.0
aerials_won,39.0
aerials_lost,27.0
ball_recoveries,431.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,0.0
