position,GK
minutes,3060.0
passes_completed,851.0
passes,1065.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,107.0
passes_short,107.0
passes_completed_medium,429.0
passes_medium,432.0
passes_completed_long,315.0
passes_long,526.0
passes_total_distance,24625.0
passes_free_kicks,70.0
through_balls,0.0
passes_pressure,60.0
passes_switches,32.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,2.0
passes_blocked,0.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,3.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1169.0
assisted_shots,0.0
fouled,7.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,3.0
pressure_regains,1.0
clearances,1.0
errors,1.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,152.0
pens_conceded,1.0
fouls,1.0
cards_yellow_red,0.0
