position,WB
minutes,1727.0
passes_completed,815.0
passes,1043.0
dribbles_completed,19.0
dribbles,31.0
passes_completed_short,348.0
passes_short,414.0
passes_completed_medium,371.0
passes_medium,445.0
passes_completed_long,86.0
passes_long,144.0
passes_total_distance,14992.0
passes_free_kicks,18.0
through_balls,1.0
passes_pressure,168.0
passes_switches,20.0
crosses,42.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,45.0
dispossessed,26.0
goals,0.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,2.0
sca,34.0
gca,6.0
xg,0.6000000000000001
crosses_into_penalty_area,10.0
passes_into_final_third,64.0
passes_into_penalty_area,23.0
progressive_passes,106.0
carry_progressive_distance,2808.0
assisted_shots,22.0
fouled,27.0
pens_won,0.0
tackles,29.0
interceptions,29.0
blocks,30.0
tackles_won,17.0
dribble_tackles,13.0
dribbles_vs,23.0
pressures,226.0
pressure_regains,67.0
clearances,56.0
errors,0.0
aerials_won,24.0
aerials_lost,24.0
ball_recoveries,165.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
