position,FW
minutes,399.0
passes_completed,104.0
passes,140.0
dribbles_completed,4.0
dribbles,11.0
passes_completed_short,61.0
passes_short,69.0
passes_completed_medium,29.0
passes_medium,41.0
passes_completed_long,8.0
passes_long,17.0
passes_total_distance,1490.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,44.0
passes_switches,2.0
crosses,13.0
corner_kicks,10.0
passes_intercepted,2.0
passes_blocked,5.0
dispossessed,9.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,10.0
shots_on_target,2.0
sca,13.0
gca,0.0
xg,0.8999999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,3.0
passes_into_penalty_area,4.0
progressive_passes,3.0
carry_progressive_distance,516.0
assisted_shots,11.0
fouled,10.0
pens_won,0.0
tackles,6.0
interceptions,3.0
blocks,3.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,5.0
pressures,105.0
pressure_regains,28.0
clearances,2.0
errors,0.0
aerials_won,6.0
aerials_lost,10.0
ball_recoveries,33.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,1.0
