position,LW
minutes,879.0
passes_completed,236.0
passes,320.0
dribbles_completed,32.0
dribbles,52.0
passes_completed_short,126.0
passes_short,146.0
passes_completed_medium,82.0
passes_medium,104.0
passes_completed_long,25.0
passes_long,55.0
passes_total_distance,4010.0
passes_free_kicks,16.0
through_balls,0.0
passes_pressure,70.0
passes_switches,14.0
crosses,27.0
corner_kicks,17.0
passes_intercepted,5.0
passes_blocked,11.0
dispossessed,17.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,6.0
sca,32.0
gca,5.0
xg,1.0
crosses_into_penalty_area,5.0
passes_into_final_third,18.0
passes_into_penalty_area,11.0
progressive_passes,32.0
carry_progressive_distance,1456.0
assisted_shots,15.0
fouled,21.0
pens_won,0.0
tackles,21.0
interceptions,4.0
blocks,14.0
tackles_won,11.0
dribble_tackles,6.0
dribbles_vs,16.0
pressures,227.0
pressure_regains,55.0
clearances,5.0
errors,0.0
aerials_won,1.0
aerials_lost,4.0
ball_recoveries,58.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
