position,LM
minutes,180.0
passes_completed,86.0
passes,106.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,37.0
passes_short,41.0
passes_completed_medium,45.0
passes_medium,49.0
passes_completed_long,4.0
passes_long,13.0
passes_total_distance,1466.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,18.0
passes_switches,1.0
crosses,4.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,4.0
dispossessed,2.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,2.0
gca,2.0
xg,0.0
crosses_into_penalty_area,2.0
passes_into_final_third,4.0
passes_into_penalty_area,3.0
progressive_passes,7.0
carry_progressive_distance,215.0
assisted_shots,1.0
fouled,1.0
pens_won,0.0
tackles,1.0
interceptions,2.0
blocks,5.0
tackles_won,1.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,50.0
pressure_regains,13.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,3.0
ball_recoveries,17.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
