position,WB
minutes,1429.0
passes_completed,484.0
passes,627.0
dribbles_completed,11.0
dribbles,15.0
passes_completed_short,233.0
passes_short,265.0
passes_completed_medium,174.0
passes_medium,225.0
passes_completed_long,67.0
passes_long,117.0
passes_total_distance,8707.0
passes_free_kicks,6.0
through_balls,0.0
passes_pressure,113.0
passes_switches,13.0
crosses,25.0
corner_kicks,2.0
passes_intercepted,5.0
passes_blocked,17.0
dispossessed,6.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,0.0
sca,15.0
gca,4.0
xg,0.5
crosses_into_penalty_area,4.0
passes_into_final_third,22.0
passes_into_penalty_area,13.0
progressive_passes,34.0
carry_progressive_distance,1094.0
assisted_shots,8.0
fouled,30.0
pens_won,0.0
tackles,16.0
interceptions,16.0
blocks,34.0
tackles_won,11.0
dribble_tackles,5.0
dribbles_vs,25.0
pressures,191.0
pressure_regains,60.0
clearances,41.0
errors,1.0
aerials_won,21.0
aerials_lost,22.0
ball_recoveries,140.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
