position,RM
minutes,90
passes_completed,46
passes,58
dribbles_completed,0
dribbles,1
passes_completed_short,14
passes_short,16
passes_completed_medium,26
passes_medium,30
passes_completed_long,6
passes_long,10
passes_total_distance,946
passes_free_kicks,1
through_balls,0
passes_pressure,11
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,1
passes_blocked,3
dispossessed,1
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,3
passes_into_penalty_area,1
progressive_passes,3
carry_progressive_distance,129
assisted_shots,0
fouled,1
pens_won,0
tackles,2
interceptions,1
blocks,1
tackles_won,0
dribble_tackles,1
dribbles_vs,1
pressures,33
pressure_regains,7
clearances,0
errors,0
aerials_won,0
aerials_lost,1
ball_recoveries,13
pens_conceded,0
fouls,1
cards_yellow_red,0
