position,RW
minutes,969.0
passes_completed,210.0
passes,296.0
dribbles_completed,26.0
dribbles,42.0
passes_completed_short,127.0
passes_short,164.0
passes_completed_medium,67.0
passes_medium,96.0
passes_completed_long,8.0
passes_long,17.0
passes_total_distance,2964.0
passes_free_kicks,3.0
through_balls,2.0
passes_pressure,86.0
passes_switches,2.0
crosses,20.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,16.0
dispossessed,26.0
goals,2.0
assists,5.0
pens_made,1.0
pens_att,1.0
shots_total,13.0
shots_on_target,3.0
sca,30.0
gca,8.0
xg,2.4000000000000004
crosses_into_penalty_area,2.0
passes_into_final_third,22.0
passes_into_penalty_area,13.0
progressive_passes,35.0
carry_progressive_distance,2324.0
assisted_shots,13.0
fouled,40.0
pens_won,0.0
tackles,12.0
interceptions,5.0
blocks,6.0
tackles_won,9.0
dribble_tackles,5.0
dribbles_vs,13.0
pressures,204.0
pressure_regains,55.0
clearances,1.0
errors,0.0
aerials_won,5.0
aerials_lost,9.0
ball_recoveries,50.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
