position,LW
minutes,772.0
passes_completed,185.0
passes,283.0
dribbles_completed,16.0
dribbles,32.0
passes_completed_short,89.0
passes_short,117.0
passes_completed_medium,62.0
passes_medium,83.0
passes_completed_long,27.0
passes_long,63.0
passes_total_distance,3329.0
passes_free_kicks,11.0
through_balls,1.0
passes_pressure,86.0
passes_switches,17.0
crosses,17.0
corner_kicks,17.0
passes_intercepted,3.0
passes_blocked,16.0
dispossessed,28.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,19.0
shots_on_target,5.0
sca,26.0
gca,4.0
xg,1.8
crosses_into_penalty_area,1.0
passes_into_final_third,22.0
passes_into_penalty_area,9.0
progressive_passes,23.0
carry_progressive_distance,1338.0
assisted_shots,11.0
fouled,23.0
pens_won,0.0
tackles,15.0
interceptions,7.0
blocks,14.0
tackles_won,10.0
dribble_tackles,4.0
dribbles_vs,17.0
pressures,172.0
pressure_regains,42.0
clearances,14.0
errors,0.0
aerials_won,12.0
aerials_lost,8.0
ball_recoveries,53.0
pens_conceded,0.0
fouls,28.0
cards_yellow_red,0.0
