position,CM
minutes,540.0
passes_completed,283.0
passes,323.0
dribbles_completed,25.0
dribbles,31.0
passes_completed_short,133.0
passes_short,150.0
passes_completed_medium,113.0
passes_medium,126.0
passes_completed_long,31.0
passes_long,36.0
passes_total_distance,4933.0
passes_free_kicks,6.0
through_balls,3.0
passes_pressure,56.0
passes_switches,6.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,6.0
passes_blocked,8.0
dispossessed,14.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,9.0
shots_on_target,4.0
sca,11.0
gca,1.0
xg,0.4
crosses_into_penalty_area,1.0
passes_into_final_third,18.0
passes_into_penalty_area,11.0
progressive_passes,27.0
carry_progressive_distance,1786.0
assisted_shots,5.0
fouled,13.0
pens_won,0.0
tackles,5.0
interceptions,10.0
blocks,5.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,12.0
pressures,140.0
pressure_regains,17.0
clearances,2.0
errors,0.0
aerials_won,2.0
aerials_lost,2.0
ball_recoveries,53.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
