position,DM
minutes,1218.0
passes_completed,772.0
passes,875.0
dribbles_completed,33.0
dribbles,39.0
passes_completed_short,313.0
passes_short,351.0
passes_completed_medium,355.0
passes_medium,387.0
passes_completed_long,96.0
passes_long,115.0
passes_total_distance,14431.0
passes_free_kicks,15.0
through_balls,7.0
passes_pressure,124.0
passes_switches,20.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,16.0
passes_blocked,14.0
dispossessed,17.0
goals,1.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,18.0
shots_on_target,5.0
sca,44.0
gca,6.0
xg,1.0
crosses_into_penalty_area,1.0
passes_into_final_third,93.0
passes_into_penalty_area,17.0
progressive_passes,98.0
carry_progressive_distance,2692.0
assisted_shots,21.0
fouled,33.0
pens_won,0.0
tackles,37.0
interceptions,17.0
blocks,17.0
tackles_won,27.0
dribble_tackles,12.0
dribbles_vs,31.0
pressures,293.0
pressure_regains,74.0
clearances,4.0
errors,0.0
aerials_won,5.0
aerials_lost,3.0
ball_recoveries,135.0
pens_conceded,1.0
fouls,18.0
cards_yellow_red,0.0
