position,LW
minutes,314.0
passes_completed,100.0
passes,127.0
dribbles_completed,3.0
dribbles,5.0
passes_completed_short,53.0
passes_short,62.0
passes_completed_medium,37.0
passes_medium,46.0
passes_completed_long,9.0
passes_long,14.0
passes_total_distance,1678.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,19.0
passes_switches,3.0
crosses,4.0
corner_kicks,4.0
passes_intercepted,0.0
passes_blocked,7.0
dispossessed,3.0
goals,1.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,2.0
sca,7.0
gca,1.0
xg,0.6000000000000001
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,1.0
progressive_passes,6.0
carry_progressive_distance,234.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,7.0
interceptions,0.0
blocks,4.0
tackles_won,3.0
dribble_tackles,1.0
dribbles_vs,7.0
pressures,89.0
pressure_regains,18.0
clearances,1.0
errors,0.0
aerials_won,1.0
aerials_lost,3.0
ball_recoveries,22.0
pens_conceded,0.0
fouls,3.0
cards_yellow_red,0.0
