position,RM
minutes,61
passes_completed,24
passes,37
dribbles_completed,0
dribbles,0
passes_completed_short,13
passes_short,15
passes_completed_medium,10
passes_medium,14
passes_completed_long,1
passes_long,8
passes_total_distance,396
passes_free_kicks,2
through_balls,0
passes_pressure,4
passes_switches,2
crosses,7
corner_kicks,0
passes_intercepted,2
passes_blocked,0
dispossessed,0
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,0
shots_on_target,0
sca,1
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,4
carry_progressive_distance,72
assisted_shots,1
fouled,1
pens_won,0
tackles,3
interceptions,1
blocks,0
tackles_won,1
dribble_tackles,0
dribbles_vs,1
pressures,16
pressure_regains,4
clearances,2
errors,0
aerials_won,1
aerials_lost,0
ball_recoveries,7
pens_conceded,0
fouls,1
cards_yellow_red,0
