position,DM
minutes,154.0
passes_completed,63.0
passes,74.0
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,24.0
passes_short,30.0
passes_completed_medium,28.0
passes_medium,31.0
passes_completed_long,11.0
passes_long,12.0
passes_total_distance,1269.0
passes_free_kicks,1.0
through_balls,0.0
passes_pressure,16.0
passes_switches,4.0
crosses,1.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,1.0
dispossessed,1.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,2.0
shots_on_target,1.0
sca,0.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,4.0
passes_into_penalty_area,0.0
progressive_passes,2.0
carry_progressive_distance,79.0
assisted_shots,0.0
fouled,3.0
pens_won,0.0
tackles,4.0
interceptions,4.0
blocks,5.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,28.0
pressure_regains,4.0
clearances,3.0
errors,0.0
aerials_won,4.0
aerials_lost,3.0
ball_recoveries,17.0
pens_conceded,1.0
fouls,3.0
cards_yellow_red,0.0
