position,LB
minutes,503.0
passes_completed,255.0
passes,307.0
dribbles_completed,9.0
dribbles,15.0
passes_completed_short,134.0
passes_short,149.0
passes_completed_medium,106.0
passes_medium,119.0
passes_completed_long,14.0
passes_long,31.0
passes_total_distance,4100.0
passes_free_kicks,5.0
through_balls,0.0
passes_pressure,60.0
passes_switches,3.0
crosses,9.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,10.0
dispossessed,9.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,0.0
sca,5.0
gca,2.0
xg,0.2
crosses_into_penalty_area,3.0
passes_into_final_third,11.0
passes_into_penalty_area,5.0
progressive_passes,20.0
carry_progressive_distance,865.0
assisted_shots,2.0
fouled,7.0
pens_won,0.0
tackles,7.0
interceptions,7.0
blocks,13.0
tackles_won,3.0
dribble_tackles,2.0
dribbles_vs,12.0
pressures,123.0
pressure_regains,30.0
clearances,16.0
errors,1.0
aerials_won,7.0
aerials_lost,8.0
ball_recoveries,51.0
pens_conceded,0.0
fouls,7.0
cards_yellow_red,0.0
