position,AM
minutes,60
passes_completed,10
passes,20
dribbles_completed,2
dribbles,4
passes_completed_short,5
passes_short,9
passes_completed_medium,5
passes_medium,8
passes_completed_long,0
passes_long,1
passes_total_distance,142
passes_free_kicks,0
through_balls,0
passes_pressure,7
passes_switches,0
crosses,1
corner_kicks,0
passes_intercepted,1
passes_blocked,2
dispossessed,4
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,0
sca,5
gca,0
xg,0.0
crosses_into_penalty_area,1
passes_into_final_third,1
passes_into_penalty_area,1
progressive_passes,0
carry_progressive_distance,74
assisted_shots,3
fouled,1
pens_won,0
tackles,0
interceptions,0
blocks,3
tackles_won,0
dribble_tackles,0
dribbles_vs,0
pressures,16
pressure_regains,5
clearances,1
errors,0
aerials_won,1
aerials_lost,2
ball_recoveries,8
pens_conceded,0
fouls,1
cards_yellow_red,0
