position,RM
minutes,135.0
passes_completed,69.0
passes,90.0
dribbles_completed,3.0
dribbles,6.0
passes_completed_short,44.0
passes_short,49.0
passes_completed_medium,22.0
passes_medium,25.0
passes_completed_long,2.0
passes_long,13.0
passes_total_distance,939.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,12.0
passes_switches,2.0
crosses,4.0
corner_kicks,6.0
passes_intercepted,2.0
passes_blocked,4.0
dispossessed,6.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,5.0
shots_on_target,3.0
sca,5.0
gca,0.0
xg,0.4
crosses_into_penalty_area,0.0
passes_into_final_third,3.0
passes_into_penalty_area,1.0
progressive_passes,2.0
carry_progressive_distance,282.0
assisted_shots,2.0
fouled,3.0
pens_won,0.0
tackles,4.0
interceptions,0.0
blocks,3.0
tackles_won,2.0
dribble_tackles,0.0
dribbles_vs,3.0
pressures,52.0
pressure_regains,15.0
clearances,1.0
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,12.0
pens_conceded,0.0
fouls,2.0
cards_yellow_red,0.0
