position,RM
minutes,90
passes_completed,20
passes,36
dribbles_completed,3
dribbles,5
passes_completed_short,12
passes_short,14
passes_completed_medium,5
passes_medium,15
passes_completed_long,2
passes_long,4
passes_total_distance,272
passes_free_kicks,0
through_balls,0
passes_pressure,15
passes_switches,0
crosses,6
corner_kicks,0
passes_intercepted,0
passes_blocked,2
dispossessed,5
goals,0
assists,0
pens_made,0
pens_att,0
shots_total,1
shots_on_target,1
sca,3
gca,0
xg,0.0
crosses_into_penalty_area,0
passes_into_final_third,0
passes_into_penalty_area,0
progressive_passes,1
carry_progressive_distance,208
assisted_shots,2
fouled,1
pens_won,0
tackles,2
interceptions,0
blocks,0
tackles_won,1
dribble_tackles,2
dribbles_vs,3
pressures,5
pressure_regains,1
clearances,2
errors,0
aerials_won,1
aerials_lost,5
ball_recoveries,6
pens_conceded,0
fouls,1
cards_yellow_red,0
