position,RM
minutes,360.0
passes_completed,121.0
passes,157.0
dribbles_completed,12.0
dribbles,19.0
passes_completed_short,78.0
passes_short,93.0
passes_completed_medium,33.0
passes_medium,41.0
passes_completed_long,7.0
passes_long,18.0
passes_total_distance,1672.0
passes_free_kicks,7.0
through_balls,2.0
passes_pressure,33.0
passes_switches,2.0
crosses,4.0
corner_kicks,4.0
passes_intercepted,10.0
passes_blocked,1.0
dispossessed,11.0
goals,5.0
assists,0.0
pens_made,2.0
pens_att,2.0
shots_total,14.0
shots_on_target,10.0
sca,14.0
gca,6.0
xg,4.4
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,5.0
progressive_passes,8.0
carry_progressive_distance,843.0
assisted_shots,3.0
fouled,9.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,5.0
tackles_won,2.0
dribble_tackles,1.0
dribbles_vs,4.0
pressures,62.0
pressure_regains,16.0
clearances,2.0
errors,0.0
aerials_won,5.0
aerials_lost,4.0
ball_recoveries,15.0
pens_conceded,0.0
fouls,1.0
cards_yellow_red,0.0
