position,DM
minutes,2360.0
passes_completed,1688.0
passes,2020.0
dribbles_completed,30.0
dribbles,41.0
passes_completed_short,704.0
passes_short,776.0
passes_completed_medium,694.0
passes_medium,768.0
passes_completed_long,264.0
passes_long,426.0
passes_total_distance,32576.0
passes_free_kicks,91.0
through_balls,6.0
passes_pressure,370.0
passes_switches,84.0
crosses,38.0
corner_kicks,101.0
passes_intercepted,30.0
passes_blocked,29.0
dispossessed,32.0
goals,4.0
assists,1.0
pens_made,1.0
pens_att,2.0
shots_total,52.0
shots_on_target,18.0
sca,104.0
gca,6.0
xg,4.799999999999999
crosses_into_penalty_area,2.0
passes_into_final_third,143.0
passes_into_penalty_area,13.0
progressive_passes,139.0
carry_progressive_distance,3893.0
assisted_shots,58.0
fouled,49.0
pens_won,0.0
tackles,41.0
interceptions,12.0
blocks,24.0
tackles_won,24.0
dribble_tackles,12.0
dribbles_vs,44.0
pressures,428.0
pressure_regains,109.0
clearances,17.0
errors,0.0
aerials_won,9.0
aerials_lost,7.0
ball_recoveries,259.0
pens_conceded,0.0
fouls,24.0
cards_yellow_red,1.0
