position,AM
minutes,90
passes_completed,34
passes,36
dribbles_completed,0
dribbles,0
passes_completed_short,15
passes_short,16
passes_completed_medium,16
passes_medium,16
passes_completed_long,2
passes_long,3
passes_total_distance,587
passes_free_kicks,1
through_balls,0
passes_pressure,4
passes_switches,0
crosses,0
corner_kicks,0
passes_intercepted,0
passes_blocked,0
dispossessed,1
goals,1
assists,0
pens_made,0
pens_att,0
shots_total,2
shots_on_target,1
sca,4
gca,0
xg,0.2
crosses_into_penalty_area,0
passes_into_final_third,4
passes_into_penalty_area,0
progressive_passes,4
carry_progressive_distance,76
assisted_shots,1
fouled,1
pens_won,0
tackles,3
interceptions,0
blocks,2
tackles_won,1
dribble_tackles,2
dribbles_vs,4
pressures,18
pressure_regains,3
clearances,2
errors,1
aerials_won,2
aerials_lost,1
ball_recoveries,8
pens_conceded,0
fouls,0
cards_yellow_red,0
