position,RW
minutes,681.0
passes_completed,118.0
passes,177.0
dribbles_completed,13.0
dribbles,23.0
passes_completed_short,71.0
passes_short,90.0
passes_completed_medium,33.0
passes_medium,45.0
passes_completed_long,14.0
passes_long,26.0
passes_total_distance,1988.0
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,36.0
passes_switches,5.0
crosses,13.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,12.0
dispossessed,18.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,2.0
sca,19.0
gca,1.0
xg,1.5
crosses_into_penalty_area,3.0
passes_into_final_third,11.0
passes_into_penalty_area,5.0
progressive_passes,10.0
carry_progressive_distance,1342.0
assisted_shots,4.0
fouled,3.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,9.0
tackles_won,5.0
dribble_tackles,1.0
dribbles_vs,11.0
pressures,142.0
pressure_regains,36.0
clearances,2.0
errors,1.0
aerials_won,2.0
aerials_lost,10.0
ball_recoveries,36.0
pens_conceded,1.0
fouls,6.0
cards_yellow_red,0.0
