position,RW
minutes,2246.0
passes_completed,441.0
passes,621.0
dribbles_completed,40.0
dribbles,79.0
passes_completed_short,258.0
passes_short,327.0
passes_completed_medium,142.0
passes_medium,193.0
passes_completed_long,30.0
passes_long,66.0
passes_total_distance,6779.0
passes_free_kicks,1.0
through_balls,6.0
passes_pressure,180.0
passes_switches,13.0
crosses,28.0
corner_kicks,15.0
passes_intercepted,20.0
passes_blocked,37.0
dispossessed,66.0
goals,5.0
assists,3.0
pens_made,1.0
pens_att,1.0
shots_total,37.0
shots_on_target,14.0
sca,68.0
gca,7.0
xg,5.299999999999999
crosses_into_penalty_area,3.0
passes_into_final_third,25.0
passes_into_penalty_area,16.0
progressive_passes,40.0
carry_progressive_distance,3385.0
assisted_shots,22.0
fouled,73.0
pens_won,3.0
tackles,24.0
interceptions,9.0
blocks,18.0
tackles_won,17.0
dribble_tackles,8.0
dribbles_vs,28.0
pressures,352.0
pressure_regains,101.0
clearances,6.0
errors,0.0
aerials_won,7.0
aerials_lost,26.0
ball_recoveries,109.0
pens_conceded,0.0
fouls,17.0
cards_yellow_red,0.0
